mission_id,drone_id,mission_date,mission_start_time,manufacturer,mission_type,battery_health_pct,battery_start_pct,wind_speed_mps,signal_strength_pct,gps_accuracy_m,payload_utilization_pct,maintenance_due,days_since_last_service,operator_experience_years,maintenance_risk,wind_risk,signal_risk,gps_risk,battery_risk,start_battery_risk,payload_risk,service_risk,ai_schedule_risk_score,schedule_priority
MSN-2021-003776,DRN-0581,2021-08-06,21:50:47,DJI,Search and Rescue,97.81,79.88,2.91,87.34,0.59,0.64,No,15,1.6,0,0.194,0.0,0.03599999999999999,0.0,0.002400000000000091,0.0064,0.125,6.0924000000000005,High priority / low risk
MSN-2026-009128,DRN-0123,2026-01-26,00:31:53,Autel,Tower Inspection,94.78,98.34,1.08,85.91,0.23,20.16,No,35,5.3,0,0.07200000000000001,0.0,0.0,0.0,0.0,0.2016,0.2916666666666667,6.1134666666666675,High priority / low risk
MSN-2021-013067,DRN-0110,2021-05-16,20:20:12,DJI,Stockpile Measurement,96.88,96.25,2.24,90.91,0.73,18.37,No,1,2.7,0,0.14933333333333335,0.0,0.092,0.0,0.0,0.1837,0.008333333333333333,6.126266666666667,High priority / low risk
MSN-2025-014171,DRN-0536,2025-12-23,23:51:50,Parrot,Emergency Response,94.53,90.0,0.67,99.13,0.59,16.58,No,40,3.7,0,0.04466666666666667,0.0,0.03599999999999999,0.0,0.0,0.16579999999999998,0.3333333333333333,6.1464,High priority / low risk
MSN-2022-014673,DRN-0615,2022-12-13,02:09:05,Autel,Tower Inspection,90.77,96.25,0.59,87.23,0.31,17.15,No,47,2.5,0,0.03933333333333333,0.0,0.0,0.0,0.0,0.17149999999999999,0.39166666666666666,6.154,High priority / low risk
MSN-2021-009460,DRN-0645,2021-02-19,19:02:35,Custom,Emergency Response,97.54,94.2,1.62,80.13,0.39,6.3,No,13,6.6,0,0.10800000000000001,0.12175000000000011,0.0,0.0,0.0,0.063,0.10833333333333334,6.154833333333336,High priority / low risk
MSN-2021-005085,DRN-0566,2021-07-11,20:34:00,Custom,Wind Turbine Inspection,87.58,81.55,1.73,92.59,0.37,29.14,No,2,2.6,0,0.11533333333333333,0.0,0.0,0.08066666666666672,0.0,0.2914,0.016666666666666666,6.164533333333334,High priority / low risk
MSN-2023-002199,DRN-0150,2023-07-11,04:41:59,DJI,Wind Turbine Inspection,98.23,84.61,2.92,99.99,0.24,21.49,No,2,1.2,0,0.19466666666666665,0.0,0.0,0.0,0.0,0.21489999999999998,0.016666666666666666,6.1685333333333325,High priority / low risk
MSN-2022-005148,DRN-0426,2022-07-19,15:57:34,Custom,Safety Monitoring,91.24,83.42,2.38,83.49,0.19,9.36,No,15,7.2,0,0.15866666666666665,0.03775000000000013,0.0,0.0,0.0,0.09359999999999999,0.125,6.168966666666669,High priority / low risk
MSN-2022-001316,DRN-0463,2022-12-08,21:11:47,DJI,Search and Rescue,82.86,90.8,1.08,85.98,0.59,4.68,No,5,2.9,0,0.07200000000000001,0.0,0.03599999999999999,0.23800000000000002,0.0,0.046799999999999994,0.041666666666666664,6.2110666666666665,High priority / low risk
MSN-2026-004489,DRN-0669,2026-06-18,16:14:05,Custom,Emergency Response,99.79,90.7,0.54,96.39,0.97,16.23,No,18,7.0,0,0.036000000000000004,0.0,0.188,0.0,0.0,0.1623,0.15,6.222400000000001,High priority / low risk
MSN-2021-010109,DRN-0471,2021-08-10,06:53:29,Custom,Bridge Inspection,89.27,81.86,1.56,81.13,0.21,8.77,No,14,7.6,0,0.10400000000000001,0.09675000000000011,0.0,0.024333333333333467,0.0,0.0877,0.11666666666666667,6.2384333333333375,High priority / low risk
MSN-2025-008560,DRN-0779,2025-12-19,04:51:58,Autel,Site Survey,100.0,88.35,0.82,85.87,0.75,12.42,No,32,3.3,0,0.05466666666666666,0.0,0.1,0.0,0.0,0.1242,0.26666666666666666,6.262933333333335,High priority / low risk
MSN-2023-000990,DRN-0551,2023-05-02,13:49:10,Autel,Network Site Survey,89.59,90.6,2.15,92.3,0.21,29.4,No,7,5.7,0,0.14333333333333334,0.0,0.0,0.013666666666666553,0.0,0.294,0.058333333333333334,6.2799999999999985,High priority / low risk
MSN-2021-013806,DRN-0228,2021-05-11,23:13:36,Custom,Thermal Inspection,99.45,91.49,1.65,84.75,0.23,29.2,No,17,2.0,0,0.11,0.00625,0.0,0.0,0.0,0.292,0.14166666666666666,6.285166666666667,High priority / low risk
MSN-2024-003775,DRN-0194,2024-03-06,01:33:48,Autel,Tower Inspection,91.03,79.58,0.75,96.99,0.94,17.55,No,15,6.1,0,0.05,0.0,0.176,0.0,0.008400000000000034,0.17550000000000002,0.125,6.2852000000000015,High priority / low risk
MSN-2021-007235,DRN-0551,2021-07-12,22:31:51,Autel,Perimeter Surveillance,94.53,79.94,0.61,97.03,0.21,14.21,No,51,2.8,0,0.04066666666666666,0.0,0.0,0.0,0.0012000000000000454,0.1421,0.425,6.2910666666666675,High priority / low risk
MSN-2025-007251,DRN-0367,2025-04-30,09:22:44,Custom,Thermal Inspection,91.59,78.2,2.18,96.17,0.28,7.99,No,26,8.2,0,0.14533333333333334,0.0,0.0,0.0,0.03599999999999994,0.0799,0.21666666666666667,6.2912,High priority / low risk
MSN-2024-004205,DRN-0328,2024-11-04,13:35:48,DJI,Precision Spraying,89.27,86.9,0.67,98.01,0.41,50.65,No,11,3.1,0,0.04466666666666667,0.0,0.0,0.024333333333333467,0.0,0.5065,0.09166666666666666,6.292000000000002,High priority / low risk
MSN-2025-004478,DRN-0652,2025-03-25,23:06:32,Custom,Construction Progress,96.45,86.19,1.81,84.82,0.32,30.94,No,13,6.3,0,0.12066666666666667,0.0045000000000001705,0.0,0.0,0.0,0.3094,0.10833333333333334,6.294200000000003,High priority / low risk
MSN-2026-009215,DRN-0552,2026-07-21,04:19:27,Autel,Wind Turbine Inspection,91.28,93.97,3.36,89.99,0.38,12.95,No,4,0.9,0,0.224,0.0,0.0,0.0,0.0,0.1295,0.03333333333333333,6.297333333333334,High priority / low risk
MSN-2023-004226,DRN-0699,2023-06-03,02:02:21,Custom,Tower Inspection,91.17,83.55,3.76,95.22,0.2,6.74,No,3,2.4,0,0.25066666666666665,0.0,0.0,0.0,0.0,0.0674,0.025,6.303866666666666,High priority / low risk
MSN-2025-002802,DRN-0329,2025-03-25,01:21:06,Autel,Site Survey,87.53,88.6,2.88,85.29,0.24,1.34,No,10,6.9,0,0.192,0.0,0.0,0.0823333333333333,0.0,0.0134,0.08333333333333333,6.317199999999999,High priority / low risk
MSN-2021-009019,DRN-0498,2021-04-02,07:49:11,DJI,Stockpile Measurement,85.99,79.75,0.78,86.3,0.81,9.77,No,9,6.8,0,0.052000000000000005,0.0,0.12400000000000003,0.13366666666666685,0.005,0.0977,0.075,6.322933333333336,High priority / low risk
MSN-2022-012823,DRN-0657,2022-12-08,19:00:48,DJI,Construction Progress,98.81,84.05,1.63,93.64,0.18,28.68,No,20,3.5,0,0.10866666666666666,0.0,0.0,0.0,0.0,0.2868,0.16666666666666666,6.351733333333333,High priority / low risk
MSN-2021-012043,DRN-0358,2021-07-06,06:25:40,DJI,Safety Monitoring,85.2,86.08,0.86,87.91,0.64,24.85,No,1,2.3,0,0.05733333333333333,0.0,0.05600000000000001,0.1599999999999999,0.0,0.24850000000000003,0.008333333333333333,6.356666666666667,High priority / low risk
MSN-2024-004790,DRN-0419,2024-04-15,12:21:40,Autel,Network Site Survey,94.79,91.95,1.37,93.56,1.19,6.1,No,0,0.5,0,0.09133333333333334,0.0,0.27599999999999997,0.0,0.0,0.061,0.0,6.361333333333333,High priority / low risk
MSN-2023-012610,DRN-0301,2023-04-11,17:55:30,Custom,Perimeter Surveillance,92.56,97.67,2.9,89.34,0.6,12.14,No,7,2.0,0,0.19333333333333333,0.0,0.039999999999999994,0.0,0.0,0.12140000000000001,0.058333333333333334,6.367866666666666,High priority / low risk
MSN-2026-007034,DRN-0175,2026-07-20,11:13:13,Custom,Perimeter Surveillance,92.9,98.82,0.79,89.33,0.84,23.87,No,17,8.4,0,0.05266666666666667,0.0,0.13599999999999998,0.0,0.0,0.23870000000000002,0.14166666666666666,6.388933333333332,High priority / low risk
MSN-2025-005019,DRN-0241,2025-08-16,10:04:24,DJI,Network Site Survey,91.46,86.54,1.08,89.62,0.29,1.78,No,56,3.6,0,0.07200000000000001,0.0,0.0,0.0,0.0,0.0178,0.4666666666666667,6.393066666666666,High priority / low risk
MSN-2021-007350,DRN-0504,2021-02-07,00:46:24,DJI,Thermal Inspection,100.0,90.12,1.23,85.27,0.76,13.31,No,25,0.6,0,0.082,0.0,0.10400000000000001,0.0,0.0,0.1331,0.20833333333333334,6.408133333333334,High priority / low risk
MSN-2024-007749,DRN-0664,2024-12-28,15:55:53,Custom,Emergency Response,91.14,78.82,1.99,90.44,0.38,34.08,No,7,7.0,0,0.13266666666666665,0.0,0.0,0.0,0.023600000000000135,0.3408,0.058333333333333334,6.417200000000001,High priority / low risk
MSN-2025-010449,DRN-0690,2025-07-13,16:19:07,Custom,Parcel Delivery,88.12,78.62,1.01,90.44,0.55,33.03,No,11,3.9,0,0.06733333333333333,0.0,0.020000000000000018,0.06266666666666651,0.02759999999999991,0.33030000000000004,0.09166666666666666,6.418533333333332,High priority / low risk
MSN-2026-014690,DRN-0205,2026-01-23,21:46:28,Parrot,Search and Rescue,94.09,90.0,2.04,89.74,0.74,22.32,No,4,7.8,0,0.136,0.0,0.096,0.0,0.0,0.2232,0.03333333333333333,6.454933333333333,High priority / low risk
MSN-2024-007293,DRN-0618,2024-02-08,13:09:01,Custom,Crop Health Survey,92.74,99.18,1.69,90.91,0.73,10.83,No,22,1.7,0,0.11266666666666666,0.0,0.092,0.0,0.0,0.10830000000000001,0.18333333333333332,6.4664,High priority / low risk
MSN-2021-001184,DRN-0160,2021-08-16,05:59:03,Custom,Perimeter Surveillance,88.9,96.68,0.75,87.02,0.93,4.9,No,25,4.2,0,0.05,0.0,0.17200000000000001,0.03666666666666648,0.0,0.049,0.20833333333333334,6.496666666666664,High priority / low risk
MSN-2021-013191,DRN-0692,2021-04-20,12:14:07,Custom,Construction Progress,89.29,80.58,1.78,90.1,0.62,19.39,No,16,4.9,0,0.11866666666666667,0.0,0.048,0.023666666666666458,0.0,0.19390000000000002,0.13333333333333333,6.498533333333331,High priority / low risk
MSN-2024-014150,DRN-0623,2024-02-06,19:22:08,Autel,Power Line Inspection,92.49,78.89,3.91,97.81,0.19,2.13,No,5,5.5,0,0.26066666666666666,0.0,0.0,0.0,0.022199999999999987,0.0213,0.041666666666666664,6.499333333333333,High priority / low risk
MSN-2025-014094,DRN-0167,2025-04-27,10:27:58,Parrot,Bridge Inspection,96.06,95.64,2.17,95.91,0.48,25.95,No,15,4.2,0,0.14466666666666667,0.0,0.0,0.0,0.0,0.2595,0.125,6.508666666666667,High priority / low risk
MSN-2023-011438,DRN-0209,2023-05-25,16:59:41,DJI,Construction Progress,91.66,93.62,0.61,93.12,1.3,0.9,No,13,0.5,0,0.04066666666666666,0.0,0.32,0.0,0.0,0.009000000000000001,0.10833333333333334,6.529999999999999,High priority / low risk
MSN-2022-001464,DRN-0684,2022-12-30,15:58:35,Parrot,Crop Health Survey,100.0,83.91,1.21,95.52,0.91,7.96,No,22,5.6,0,0.08066666666666666,0.0,0.164,0.0,0.0,0.0796,0.18333333333333332,6.540799999999999,High priority / low risk
MSN-2024-008206,DRN-0252,2024-12-26,07:38:43,Autel,Thermal Inspection,86.85,98.92,1.87,96.91,0.51,13.02,No,15,5.4,0,0.12466666666666668,0.0,0.0040000000000000036,0.10500000000000019,0.0,0.13019999999999998,0.125,6.56026666666667,High priority / low risk
MSN-2022-004440,DRN-0647,2022-08-28,20:05:48,DJI,Bridge Inspection,94.65,92.8,2.54,95.09,0.91,0.82,No,6,7.2,0,0.16933333333333334,0.0,0.164,0.0,0.0,0.008199999999999999,0.05,6.5869333333333335,High priority / low risk
MSN-2023-004569,DRN-0749,2023-07-23,23:46:26,DJI,Solar Farm Inspection,87.51,95.19,1.08,79.9,0.68,1.76,No,5,1.5,0,0.07200000000000001,0.12749999999999986,0.07200000000000002,0.08299999999999982,0.0,0.0176,0.041666666666666664,6.606466666666663,High priority / low risk
MSN-2026-000071,DRN-0770,2026-06-09,14:57:01,Custom,Stockpile Measurement,96.48,83.74,2.24,82.51,0.43,3.78,No,23,4.9,0,0.14933333333333335,0.062249999999999875,0.0,0.0,0.0,0.0378,0.19166666666666668,6.6248999999999985,High priority / low risk
MSN-2021-009300,DRN-0536,2021-02-02,13:19:39,Custom,Perimeter Surveillance,90.2,85.93,2.06,90.17,0.39,29.54,No,15,3.5,0,0.13733333333333334,0.0,0.0,0.0,0.0,0.2954,0.125,6.634533333333334,High priority / low risk
MSN-2022-009043,DRN-0673,2022-01-18,23:44:20,DJI,Power Line Inspection,99.92,86.84,0.81,79.85,0.19,12.06,No,26,5.5,0,0.054000000000000006,0.12875000000000014,0.0,0.0,0.0,0.1206,0.21666666666666667,6.6369666666666705,High priority / low risk
MSN-2022-014296,DRN-0397,2022-06-02,17:36:56,Custom,Road Survey,96.72,87.73,1.53,88.18,0.91,8.52,No,17,6.2,0,0.10200000000000001,0.0,0.164,0.0,0.0,0.0852,0.14166666666666666,6.638266666666667,High priority / low risk
MSN-2024-001788,DRN-0262,2024-12-11,07:27:20,DJI,Wind Turbine Inspection,93.87,81.08,3.15,94.84,0.54,10.99,No,11,3.1,0,0.21,0.0,0.016000000000000014,0.0,0.0,0.1099,0.09166666666666666,6.639866666666666,High priority / low risk
MSN-2025-012958,DRN-0185,2025-11-03,15:45:46,Custom,Crop Health Survey,96.02,91.06,2.73,86.17,0.86,3.62,No,4,5.4,0,0.182,0.0,0.144,0.0,0.0,0.0362,0.03333333333333333,6.642933333333333,High priority / low risk
MSN-2026-003007,DRN-0779,2026-01-06,13:40:44,DJI,Crop Health Survey,99.72,87.25,1.33,93.31,0.2,23.36,No,34,1.3,0,0.08866666666666667,0.0,0.0,0.0,0.0,0.2336,0.2833333333333333,6.6528,High priority / low risk
MSN-2021-003257,DRN-0416,2021-04-29,03:44:56,Custom,Tower Inspection,90.69,86.74,1.22,87.89,1.08,11.92,No,8,3.8,0,0.08133333333333333,0.0,0.23200000000000004,0.0,0.0,0.1192,0.06666666666666667,6.657600000000001,High priority / low risk
MSN-2022-004482,DRN-0505,2022-07-27,02:04:27,Custom,Thermal Inspection,89.73,99.88,1.42,91.07,0.16,18.48,No,36,7.7,0,0.09466666666666666,0.0,0.0,0.008999999999999867,0.0,0.1848,0.3,6.687066666666665,High priority / low risk
MSN-2021-000923,DRN-0276,2021-04-02,18:51:15,DJI,Emergency Response,100.0,89.98,1.63,79.02,0.17,3.47,No,16,4.5,0,0.10866666666666666,0.1495000000000001,0.0,0.0,0.0,0.0347,0.13333333333333333,6.692600000000001,High priority / low risk
MSN-2026-000515,DRN-0606,2026-04-25,19:03:17,Parrot,Bridge Inspection,95.23,87.79,3.93,86.7,0.48,1.26,No,10,7.5,0,0.262,0.0,0.0,0.0,0.0,0.0126,0.08333333333333333,6.698133333333334,High priority / low risk
MSN-2022-003797,DRN-0279,2022-05-01,21:04:17,Custom,Network Site Survey,90.56,90.52,1.21,93.24,0.65,12.51,No,37,4.6,0,0.08066666666666666,0.0,0.06000000000000001,0.0,0.0,0.1251,0.30833333333333335,6.6988,High priority / low risk
MSN-2024-011800,DRN-0732,2024-07-10,02:46:13,Custom,Safety Monitoring,91.29,99.93,2.08,92.49,0.63,18.98,No,17,0.7,0,0.13866666666666666,0.0,0.052000000000000005,0.0,0.0,0.1898,0.14166666666666666,6.713733333333333,High priority / low risk
MSN-2025-012283,DRN-0282,2025-03-13,23:27:23,Custom,Bridge Inspection,90.43,78.57,3.34,88.4,0.64,6.14,No,4,8.2,0,0.22266666666666665,0.0,0.05600000000000001,0.0,0.028600000000000136,0.061399999999999996,0.03333333333333333,6.736000000000001,High priority / low risk
MSN-2021-014068,DRN-0224,2021-10-14,16:46:44,Custom,Bridge Inspection,90.62,80.85,1.31,96.6,0.74,30.97,No,12,5.5,0,0.08733333333333333,0.0,0.096,0.0,0.0,0.3097,0.1,6.742933333333334,High priority / low risk
MSN-2025-011353,DRN-0493,2025-04-14,05:42:35,Custom,Parcel Delivery,88.63,86.5,2.2,97.72,0.72,7.15,No,13,1.0,0,0.14666666666666667,0.0,0.088,0.04566666666666682,0.0,0.07150000000000001,0.10833333333333334,6.7533333333333365,High priority / low risk
MSN-2025-005986,DRN-0439,2025-01-11,18:49:47,Autel,Stockpile Measurement,89.1,85.04,0.68,91.93,0.22,28.47,No,37,7.8,0,0.04533333333333334,0.0,0.0,0.03000000000000019,0.0,0.2847,0.30833333333333335,6.77826666666667,High priority / low risk
MSN-2023-004161,DRN-0747,2023-02-11,14:49:26,DJI,Crop Health Survey,87.27,86.73,2.22,94.58,0.53,3.31,No,22,6.6,0,0.14800000000000002,0.0,0.01200000000000001,0.09100000000000014,0.0,0.0331,0.18333333333333332,6.796133333333336,High priority / low risk
MSN-2022-012502,DRN-0589,2022-07-05,05:41:46,Custom,Tower Inspection,92.35,90.42,1.26,91.12,0.93,1.56,No,29,2.3,0,0.084,0.0,0.17200000000000001,0.0,0.0,0.015600000000000001,0.24166666666666667,6.797466666666667,High priority / low risk
MSN-2024-006235,DRN-0292,2024-05-07,06:24:58,Autel,Site Survey,96.49,95.05,2.04,92.76,0.29,20.63,No,26,2.2,0,0.136,0.0,0.0,0.0,0.0,0.20629999999999998,0.21666666666666667,6.809066666666666,High priority / low risk
MSN-2023-005323,DRN-0129,2023-09-27,21:18:45,DJI,Thermal Inspection,94.08,84.92,0.6,77.77,0.5,5.4,No,27,1.5,0,0.04,0.1807500000000001,0.0,0.0,0.0,0.054000000000000006,0.225,6.815500000000002,High priority / low risk
MSN-2022-012977,DRN-0257,2022-08-28,02:48:46,Custom,Tower Inspection,92.04,96.81,1.84,95.75,0.8,0.54,No,29,2.4,0,0.12266666666666667,0.0,0.12000000000000002,0.0,0.0,0.0054,0.24166666666666667,6.838533333333335,High priority / low risk
MSN-2024-006121,DRN-0350,2024-11-19,18:32:47,Custom,Emergency Response,93.43,93.48,1.13,82.99,0.25,15.06,No,37,1.7,0,0.07533333333333332,0.05025000000000013,0.0,0.0,0.0,0.1506,0.30833333333333335,6.84996666666667,High priority / low risk
MSN-2022-001014,DRN-0671,2022-09-03,20:44:33,Custom,Crop Health Survey,87.59,79.3,1.55,92.78,0.72,25.46,No,1,6.1,0,0.10333333333333333,0.0,0.088,0.08033333333333322,0.014000000000000058,0.2546,0.008333333333333333,6.862133333333334,High priority / low risk
MSN-2022-006224,DRN-0154,2022-11-14,14:29:56,Autel,Crop Health Survey,97.23,80.8,0.74,88.76,1.36,12.15,No,0,0.9,0,0.04933333333333333,0.0,0.34400000000000003,0.0,0.0,0.1215,0.0,6.873333333333334,High priority / low risk
MSN-2021-003529,DRN-0368,2021-02-28,15:28:40,Custom,Thermal Inspection,93.87,84.05,1.63,90.63,1.07,5.72,No,10,3.3,0,0.10866666666666666,0.0,0.22800000000000004,0.0,0.0,0.0572,0.08333333333333333,6.873600000000001,High priority / low risk
MSN-2024-013135,DRN-0560,2024-06-01,04:08:55,Parrot,Thermal Inspection,90.75,82.63,3.33,89.11,0.17,21.0,No,4,6.1,0,0.222,0.0,0.0,0.0,0.0,0.21,0.03333333333333333,6.897333333333333,High priority / low risk
MSN-2021-004959,DRN-0583,2021-01-23,18:38:10,Autel,Wind Turbine Inspection,100.0,86.36,1.1,83.74,0.67,22.4,No,24,3.8,0,0.07333333333333333,0.031500000000000125,0.06800000000000002,0.0,0.0,0.22399999999999998,0.2,6.924333333333335,High priority / low risk
MSN-2021-013230,DRN-0607,2021-10-22,12:56:40,DJI,Tower Inspection,88.08,90.96,1.15,88.61,0.89,27.22,No,0,6.7,0,0.07666666666666666,0.0,0.156,0.06400000000000006,0.0,0.2722,0.0,6.944266666666668,High priority / low risk
MSN-2022-010906,DRN-0169,2022-02-17,10:24:13,DJI,Search and Rescue,92.05,82.53,1.96,93.56,0.58,24.57,No,20,4.0,0,0.13066666666666665,0.0,0.03199999999999999,0.0,0.0,0.2457,0.16666666666666666,6.954933333333332,High priority / low risk
MSN-2022-010671,DRN-0577,2022-10-05,05:41:42,DJI,Tower Inspection,92.44,78.01,4.09,97.36,0.35,5.9,No,2,0.8,0,0.27266666666666667,0.0,0.0,0.0,0.0397999999999999,0.059000000000000004,0.016666666666666666,6.955733333333332,High priority / low risk
MSN-2022-000288,DRN-0129,2022-08-28,15:50:30,DJI,Tower Inspection,89.57,82.99,2.32,93.05,0.71,11.61,No,15,0.7,0,0.15466666666666665,0.0,0.08399999999999999,0.01433333333333356,0.0,0.1161,0.125,6.958133333333335,High priority / low risk
MSN-2024-004949,DRN-0679,2024-12-10,09:53:08,Custom,Thermal Inspection,88.62,94.61,1.09,78.14,0.35,2.91,No,17,3.1,0,0.07266666666666667,0.17149999999999999,0.0,0.04599999999999985,0.0,0.0291,0.14166666666666666,6.979133333333332,High priority / low risk
MSN-2022-009981,DRN-0771,2022-03-22,06:09:04,Autel,Tower Inspection,93.48,85.47,2.09,87.04,1.07,9.2,No,0,1.1,0,0.13933333333333334,0.0,0.22800000000000004,0.0,0.0,0.092,0.0,6.993333333333335,High priority / low risk
MSN-2022-011474,DRN-0284,2022-01-23,12:27:52,Autel,Field Mapping,96.65,93.9,1.15,95.3,0.65,5.86,No,48,7.0,0,0.07666666666666666,0.0,0.06000000000000001,0.0,0.0,0.058600000000000006,0.4,6.995466666666668,High priority / low risk
MSN-2023-004210,DRN-0298,2023-03-05,23:14:56,Custom,Solar Farm Inspection,91.5,99.11,1.91,94.08,1.12,8.06,No,1,8.3,0,0.12733333333333333,0.0,0.24800000000000005,0.0,0.0,0.0806,0.008333333333333333,7.001466666666667,High priority / low risk
MSN-2025-010114,DRN-0462,2025-03-22,12:13:07,Autel,Emergency Response,85.73,99.47,1.01,83.74,0.75,3.15,No,16,8.4,0,0.06733333333333333,0.031500000000000125,0.1,0.1423333333333332,0.0,0.0315,0.13333333333333333,7.026333333333333,High priority / low risk
MSN-2022-011181,DRN-0120,2022-06-05,09:06:15,DJI,Crop Health Survey,98.62,92.64,1.58,87.31,0.78,17.71,No,21,5.5,0,0.10533333333333333,0.0,0.11200000000000002,0.0,0.0,0.1771,0.175,7.052133333333334,High priority / low risk
MSN-2024-014928,DRN-0549,2024-09-18,18:27:12,Autel,Power Line Inspection,94.08,97.11,1.75,89.94,0.26,7.37,No,47,4.7,0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0737,0.39166666666666666,7.072933333333334,High priority / low risk
MSN-2023-010999,DRN-0465,2023-06-19,15:31:06,DJI,Network Site Survey,94.18,98.97,3.36,89.88,0.42,13.37,No,13,8.1,0,0.224,0.0,0.0,0.0,0.0,0.13369999999999999,0.10833333333333334,7.080933333333333,High priority / low risk
MSN-2026-003783,DRN-0514,2026-02-13,02:32:23,DJI,Search and Rescue,83.64,83.42,0.67,84.57,0.38,31.66,No,5,3.2,0,0.04466666666666667,0.010750000000000171,0.0,0.212,0.0,0.3166,0.041666666666666664,7.093633333333337,High priority / low risk
MSN-2024-014856,DRN-0559,2024-02-19,04:18:04,Custom,Warehouse Transfer,94.62,99.81,2.57,85.18,0.52,31.95,No,8,3.3,0,0.1713333333333333,0.0,0.008000000000000007,0.0,0.0,0.3195,0.06666666666666667,7.104000000000001,High priority / low risk
MSN-2021-001394,DRN-0211,2021-12-08,17:51:39,Custom,Wind Turbine Inspection,96.85,93.23,0.92,98.32,1.31,9.45,No,6,2.1,0,0.06133333333333334,0.0,0.324,0.0,0.0,0.09449999999999999,0.05,7.141333333333335,High priority / low risk
MSN-2022-001820,DRN-0589,2022-06-08,17:36:47,DJI,Crop Health Survey,84.16,99.05,2.21,97.08,0.49,2.2,No,12,7.4,0,0.14733333333333334,0.0,0.0,0.1946666666666668,0.0,0.022000000000000002,0.1,7.14266666666667,High priority / low risk
MSN-2021-013909,DRN-0127,2021-12-16,00:36:41,Custom,Thermal Inspection,90.25,88.62,1.66,86.57,0.82,11.48,No,24,8.3,0,0.11066666666666666,0.0,0.12799999999999997,0.0,0.0,0.1148,0.2,7.145066666666667,High priority / low risk
MSN-2024-002272,DRN-0622,2024-06-20,01:39:30,Autel,Network Site Survey,84.94,92.35,1.66,98.34,0.18,23.16,No,6,2.2,0,0.11066666666666666,0.0,0.0,0.16866666666666674,0.0,0.2316,0.05,7.148800000000002,High priority / low risk
MSN-2022-007037,DRN-0133,2022-01-01,04:45:09,Custom,Stockpile Measurement,92.96,96.66,2.49,84.01,0.38,31.07,No,7,4.2,0,0.166,0.024749999999999873,0.0,0.0,0.0,0.3107,0.058333333333333334,7.166433333333331,High priority / low risk
MSN-2023-012132,DRN-0552,2023-04-06,13:50:32,DJI,Perimeter Surveillance,87.75,86.3,1.67,82.87,0.62,5.73,No,19,1.4,0,0.11133333333333333,0.05324999999999989,0.048,0.075,0.0,0.057300000000000004,0.15833333333333333,7.171566666666665,High priority / low risk
MSN-2021-006003,DRN-0521,2021-04-04,11:01:16,DJI,Road Survey,95.17,91.55,2.83,96.26,0.53,21.32,No,14,2.6,0,0.18866666666666668,0.0,0.01200000000000001,0.0,0.0,0.2132,0.11666666666666667,7.190933333333334,High priority / low risk
